timestamp,station_id,sensor_id,value,unit,quality,shift,part_number
2025-03-03T10:06:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,850.4081,kN,GOOD,Day,PN-5519-C
2025-03-03T10:06:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,219.856,bar,GOOD,Day,PN-5519-C
2025-03-03T10:06:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,46.7975,°C,GOOD,Day,PN-5519-C
2025-03-03T10:06:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1671,s,GOOD,Day,PN-5519-C
2025-03-03T10:06:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.7054,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:06:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.7169,s,GOOD,Day,PN-8820-D
2025-03-03T10:06:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.0915,°C,GOOD,Day,PN-8820-D
2025-03-03T10:06:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0363,mm,GOOD,Day,PN-8820-D
2025-03-03T10:06:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1415,N,GOOD,Day,PN-0011-X
2025-03-03T10:06:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0,°C,GOOD,Day,PN-0011-X
2025-03-03T10:06:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.8027,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:06:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,95.6517,s,GOOD,Day,PN-0011-X
2025-03-03T10:06:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4495.0895,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:06:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,350.9424,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:06:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.5017,°C,GOOD,Day,PN-7741-B
2025-03-03T10:06:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.9864,A,GOOD,Day,PN-7741-B
2025-03-03T10:06:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2769.6439,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:06:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,621.0629,N,GOOD,Day,PN-3302-A
2025-03-03T10:06:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1874,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:06:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.2961,A,GOOD,Day,PN-3302-A
2025-03-03T10:06:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,856.9586,kN,GOOD,Day,PN-5519-C
2025-03-03T10:06:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,219.3342,bar,GOOD,Day,PN-5519-C
2025-03-03T10:06:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.6584,°C,GOOD,Day,PN-5519-C
2025-03-03T10:06:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2648,s,GOOD,Day,PN-5519-C
2025-03-03T10:06:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,39.5743,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:06:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.7166,s,GOOD,Day,PN-8820-D
2025-03-03T10:06:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.433,°C,GOOD,Day,PN-8820-D
2025-03-03T10:06:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0375,mm,GOOD,Day,PN-8820-D
2025-03-03T10:06:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1525,N,GOOD,Day,PN-0011-X
2025-03-03T10:06:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.1343,°C,GOOD,Day,PN-0011-X
2025-03-03T10:06:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.3978,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:06:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,98.0201,s,GOOD,Day,PN-0011-X
2025-03-03T10:07:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4512.5788,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:07:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,347.935,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:07:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.2658,°C,GOOD,Day,PN-7741-B
2025-03-03T10:07:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.61,A,GOOD,Day,PN-7741-B
2025-03-03T10:07:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2823.5259,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:07:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,625.6989,N,GOOD,Day,PN-3302-A
2025-03-03T10:07:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1874,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:07:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.624,A,GOOD,Day,PN-3302-A
2025-03-03T10:07:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,837.17,kN,GOOD,Day,PN-5519-C
2025-03-03T10:07:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,221.5756,bar,GOOD,Day,PN-5519-C
2025-03-03T10:07:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.0404,°C,GOOD,Day,PN-5519-C
2025-03-03T10:07:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1671,s,GOOD,Day,PN-5519-C
2025-03-03T10:07:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.284,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:07:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.9131,s,GOOD,Day,PN-8820-D
2025-03-03T10:07:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.5839,°C,GOOD,Day,PN-8820-D
2025-03-03T10:07:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0399,mm,GOOD,Day,PN-8820-D
2025-03-03T10:07:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.151,N,GOOD,Day,PN-0011-X
2025-03-03T10:07:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0174,°C,GOOD,Day,PN-0011-X
2025-03-03T10:07:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.7198,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:07:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,93.6564,s,GOOD,Day,PN-0011-X
2025-03-03T10:07:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4503.9807,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:07:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,354.0191,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:07:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.5145,°C,GOOD,Day,PN-7741-B
2025-03-03T10:07:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.4002,A,GOOD,Day,PN-7741-B
2025-03-03T10:07:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2780.6068,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:07:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,616.3744,N,GOOD,Day,PN-3302-A
2025-03-03T10:07:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1857,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:07:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.3861,A,GOOD,Day,PN-3302-A
2025-03-03T10:07:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,847.2529,kN,GOOD,Day,PN-5519-C
2025-03-03T10:07:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,219.833,bar,GOOD,Day,PN-5519-C
2025-03-03T10:07:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.4591,°C,GOOD,Day,PN-5519-C
2025-03-03T10:07:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1508,s,GOOD,Day,PN-5519-C
2025-03-03T10:07:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.9733,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:07:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.6791,s,GOOD,Day,PN-8820-D
2025-03-03T10:07:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,50.4465,°C,GOOD,Day,PN-8820-D
2025-03-03T10:07:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0393,mm,GOOD,Day,PN-8820-D
2025-03-03T10:07:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1516,N,GOOD,Day,PN-0011-X
2025-03-03T10:07:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0625,°C,GOOD,Day,PN-0011-X
2025-03-03T10:07:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.526,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:07:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,95.9815,s,GOOD,Day,PN-0011-X
2025-03-03T10:08:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4498.0464,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:08:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,349.2092,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:08:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.0573,°C,GOOD,Day,PN-7741-B
2025-03-03T10:08:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.4589,A,GOOD,Day,PN-7741-B
2025-03-03T10:08:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2828.2733,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:08:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,635.1753,N,GOOD,Day,PN-3302-A
2025-03-03T10:08:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1721,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:08:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.4509,A,GOOD,Day,PN-3302-A
2025-03-03T10:08:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,854.2731,kN,GOOD,Day,PN-5519-C
2025-03-03T10:08:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,222.5523,bar,GOOD,Day,PN-5519-C
2025-03-03T10:08:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,46.972,°C,GOOD,Day,PN-5519-C
2025-03-03T10:08:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1694,s,GOOD,Day,PN-5519-C
2025-03-03T10:08:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.4469,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:08:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.6155,s,GOOD,Day,PN-8820-D
2025-03-03T10:08:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,50.2962,°C,GOOD,Day,PN-8820-D
2025-03-03T10:08:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0373,mm,GOOD,Day,PN-8820-D
2025-03-03T10:08:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1519,N,GOOD,Day,PN-0011-X
2025-03-03T10:08:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.9432,°C,GOOD,Day,PN-0011-X
2025-03-03T10:08:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.1515,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:08:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,94.3849,s,GOOD,Day,PN-0011-X
2025-03-03T10:08:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4489.0467,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:08:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,351.1591,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:08:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.5964,°C,GOOD,Day,PN-7741-B
2025-03-03T10:08:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.7901,A,GOOD,Day,PN-7741-B
2025-03-03T10:08:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2810.8037,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:08:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,613.4157,N,GOOD,Day,PN-3302-A
2025-03-03T10:08:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1808,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:08:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.5663,A,GOOD,Day,PN-3302-A
2025-03-03T10:08:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,847.8461,kN,GOOD,Day,PN-5519-C
2025-03-03T10:08:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,219.5262,bar,GOOD,Day,PN-5519-C
2025-03-03T10:08:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.5385,°C,GOOD,Day,PN-5519-C
2025-03-03T10:08:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1703,s,GOOD,Day,PN-5519-C
2025-03-03T10:08:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.2691,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:08:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,13.0768,s,GOOD,Day,PN-8820-D
2025-03-03T10:08:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,50.3602,°C,GOOD,Day,PN-8820-D
2025-03-03T10:08:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0405,mm,GOOD,Day,PN-8820-D
2025-03-03T10:08:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1561,N,GOOD,Day,PN-0011-X
2025-03-03T10:08:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.9456,°C,GOOD,Day,PN-0011-X
2025-03-03T10:08:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.2057,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:08:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,93.9945,s,GOOD,Day,PN-0011-X
2025-03-03T10:09:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4487.2162,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:09:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,350.7723,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:09:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.1361,°C,GOOD,Day,PN-7741-B
2025-03-03T10:09:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.9271,A,GOOD,Day,PN-7741-B
2025-03-03T10:09:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2822.1689,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:09:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,615.2228,N,GOOD,Day,PN-3302-A
2025-03-03T10:09:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1785,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:09:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.4382,A,GOOD,Day,PN-3302-A
2025-03-03T10:09:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,842.9988,kN,GOOD,Day,PN-5519-C
2025-03-03T10:09:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,217.0722,bar,GOOD,Day,PN-5519-C
2025-03-03T10:09:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.3469,°C,GOOD,Day,PN-5519-C
2025-03-03T10:09:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1891,s,GOOD,Day,PN-5519-C
2025-03-03T10:09:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,37.5112,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:09:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.7086,s,GOOD,Day,PN-8820-D
2025-03-03T10:09:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.818,°C,GOOD,Day,PN-8820-D
2025-03-03T10:09:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0373,mm,GOOD,Day,PN-8820-D
2025-03-03T10:09:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.152,N,GOOD,Day,PN-0011-X
2025-03-03T10:09:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.8846,°C,GOOD,Day,PN-0011-X
2025-03-03T10:09:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.3022,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:09:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,94.9435,s,GOOD,Day,PN-0011-X
2025-03-03T10:09:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4508.7786,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:09:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,352.4658,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:09:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,25.2056,°C,GOOD,Day,PN-7741-B
2025-03-03T10:09:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.9377,A,GOOD,Day,PN-7741-B
2025-03-03T10:09:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2795.0466,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:09:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,623.4691,N,GOOD,Day,PN-3302-A
2025-03-03T10:09:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1797,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:09:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.7265,A,GOOD,Day,PN-3302-A
2025-03-03T10:09:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,862.1116,kN,GOOD,Day,PN-5519-C
2025-03-03T10:09:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,220.0742,bar,GOOD,Day,PN-5519-C
2025-03-03T10:09:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.9352,°C,GOOD,Day,PN-5519-C
2025-03-03T10:09:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2254,s,GOOD,Day,PN-5519-C
2025-03-03T10:09:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.2976,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:09:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.9427,s,GOOD,Day,PN-8820-D
2025-03-03T10:09:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,51.6185,°C,GOOD,Day,PN-8820-D
2025-03-03T10:09:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0405,mm,GOOD,Day,PN-8820-D
2025-03-03T10:09:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.148,N,GOOD,Day,PN-0011-X
2025-03-03T10:09:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.8825,°C,GOOD,Day,PN-0011-X
2025-03-03T10:09:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,49.1751,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:09:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,93.5743,s,GOOD,Day,PN-0011-X
2025-03-03T10:10:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4497.3949,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:10:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,355.0744,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:10:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.4494,°C,GOOD,Day,PN-7741-B
2025-03-03T10:10:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.9695,A,GOOD,Day,PN-7741-B
2025-03-03T10:10:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2842.3565,RPM,GOOD,Day,PN-3302-A
2025-03-03T10:10:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,630.8999,N,GOOD,Day,PN-3302-A
2025-03-03T10:10:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1788,mm/s,GOOD,Day,PN-3302-A
2025-03-03T10:10:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.7009,A,GOOD,Day,PN-3302-A
2025-03-03T10:10:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,846.6223,kN,GOOD,Day,PN-5519-C
2025-03-03T10:10:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,223.9891,bar,GOOD,Day,PN-5519-C
2025-03-03T10:10:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,42.8722,°C,GOOD,Day,PN-5519-C
2025-03-03T10:10:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2823,s,GOOD,Day,PN-5519-C
2025-03-03T10:10:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.3227,Nm,GOOD,Day,PN-8820-D
2025-03-03T10:10:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.6217,s,GOOD,Day,PN-8820-D
2025-03-03T10:10:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,51.446,°C,GOOD,Day,PN-8820-D
2025-03-03T10:10:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0406,mm,GOOD,Day,PN-8820-D
2025-03-03T10:10:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1487,N,GOOD,Day,PN-0011-X
2025-03-03T10:10:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0793,°C,GOOD,Day,PN-0011-X
2025-03-03T10:10:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.3027,%RH,GOOD,Day,PN-0011-X
2025-03-03T10:10:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,93.8444,s,GOOD,Day,PN-0011-X
2025-03-03T10:10:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4505.1845,RPM,GOOD,Day,PN-7741-B
2025-03-03T10:10:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,348.6655,mm/min,GOOD,Day,PN-7741-B
2025-03-03T10:10:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.8828,°C,GOOD,Day,PN-7741-B
2025-03-03T10:10:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.3342,A,GOOD,Day,PN-7741-B
